row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
106,,CVE-2023-4649,CWE-384,2023-08-31T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-384,X,"session_regenerate_id(false) does not delete the old session, allowing the previous session ID to remain valid and potentially exploitable."
107,,CVE-2023-4650,CWE-284,2023-08-31T01:15Z,PHP,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-863,O,"Access control check (cmsCore::error404()) appears disconnected from a conditional statement, suggesting broken or incomplete authorization logic."
108,,CVE-2023-4650,CWE-284,2023-08-31T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-284,X,"Access control relies on client-controlled 'is_admin' profile flag checks without verifying deeper authorization context, risking privilege escalation if logic is bypassed."
109,,CVE-2023-4651,CWE-918,2023-08-31T01:15Z,PHP,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-918,O,"The function fetches content from a user-supplied URL without validating or restricting the destination host, enabling SSRF attacks."
110,,CVE-2023-4651,CWE-918,2023-08-31T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-918,X,"IP-based blacklist regex fails to block hostnames resolving to internal IPs, DNS rebinding, or alternate IP encodings (hex/octal/decimal), allowing SSRF bypass."
111,,CVE-2023-4652,CWE-79,2023-08-31T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"MIME-type validation relies solely on finfo detection and extension mapping, allowing crafted files (e.g., polyglot files) to bypass checks and be saved with attacker-influenced filenames/paths via fi"
112,,CVE-2023-4655,CWE-79,2023-08-31T01:15Z,JavaScript,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-79,O,"File name value is inserted via .html() without sanitization, allowing HTML/script injection if filename contains malicious markup."
113,,CVE-2023-4655,CWE-79,2023-08-31T01:15Z,JavaScript,safe,vuln,CWE-79,X,The manipulation leads to cross site scripting.,safe,,O,"Uses jQuery .text() which safely escapes content, preventing XSS from the file name value."
114,,CVE-2023-4928,CWE-89,2023-09-13T01:15Z,PHP,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-89,O,"Filter values and dataset filters appear applied to model queries without visible sanitization, risking injection if inputs are user-controlled."
115,,CVE-2023-4928,CWE-89,2023-09-13T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"Filter condition validation logic uses operator precedence error (empty($filter['condition'] || ...)) allowing malformed condition validation, potentially permitting unvalidated field/condition combin"
116,,CVE-2023-49087,CWE-345,2023-11-30T06:15Z,PHP,vuln,vuln,CWE-347,O,"The product does not verify, or incorrectly verifies, the cryptographic signature for data.",vuln,CWE-347,O,Incomplete code fragment prevents verifying that reference/signature validation logic is correctly implemented.
117,,CVE-2023-49087,CWE-345,2023-11-30T06:15Z,PHP,safe,vuln,CWE-347,X,"The product does not verify, or incorrectly verifies, the cryptographic signature for data.",vuln,CWE-611,X,XML parsing via DOMDocumentFactory::fromString may be vulnerable to XXE if external entity loading isn't explicitly disabled.
118,,CVE-2024-2912,CWE-1188,2024-04-16T00:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",safe,,X,"Code fragment shows only client examples, path handling, and CLI option setup with no evident injection, deserialization, or unsafe execution vulnerabilities."
119,,CVE-2024-2912,CWE-1188,2024-04-16T00:15Z,Python,safe,safe,,O,NONE,vuln,CWE-502,X,"Pickle-based media type deserialization is only blocked for the main service, leaving non-main services vulnerable to insecure deserialization of untrusted pickle data."
120,,CVE-2024-22400,CWE-601,2024-01-18T20:15Z,PHP,vuln,vuln,CWE-601,O,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",vuln,CWE-601,O,User-supplied 'originalUrl' parameter is used directly for redirection without validation against a whitelist of trusted domains.
121,,CVE-2024-22400,CWE-601,2024-01-18T20:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-601,X,"Reliance on isTrustedUrl validation may be insufficient if implementation is flawed, allowing open redirect via originalUrl parameter."
122,,CVE-2023-46502,CWE-611,2023-10-30T23:15Z,Java,vuln,vuln,CWE-611,O,The manipulation leads to xml external entity reference.,vuln,CWE-611,O,"DocumentBuilderFactory is created without disabling external entities/DTDs, enabling XXE attacks."
123,,CVE-2023-46502,CWE-611,2023-10-30T23:15Z,Java,safe,safe,,O,NONE,safe,,O,"Code correctly sets XXE-prevention features (disallow-doctype-decl, disable external entities/DTD) before creating the DocumentBuilder."
124,,CVE-2023-5289,CWE-770,2023-09-29T14:15Z,Python,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,safe,,X,Code snippet is incomplete (decorators with no function body) and contains no functional logic to analyze for vulnerabilities.
125,,CVE-2023-5289,CWE-770,2023-09-29T14:15Z,Python,safe,safe,,O,NONE,safe,,O,Code snippet contains only decorators with no function body or logic to analyze for vulnerabilities.
126,,CVE-2023-4195,CWE-98,2023-08-06T18:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-434,O,"Blacklist-based extension check can be bypassed with alternate executable extensions (e.g., .pht, .php5) allowing dangerous file upload/execution."
127,,CVE-2023-4195,CWE-98,2023-08-06T18:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Blacklist-based extension filtering is incomplete/fragile (e.g., missing variants like .php5, .pht) and can be bypassed, allowing dangerous file uploads."
128,,CVE-2023-4196,CWE-79,2023-08-06T18:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-434,O,"Blacklist-based extension filtering is incomplete (misses .php3/.php5/.pht/.phtml3 etc.) and can be bypassed, allowing dangerous file uploads."
129,,CVE-2023-4196,CWE-79,2023-08-06T18:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Blacklist of extensions is incomplete (e.g., missing .pht, .php3-7, .shtml), allowing bypass and upload of executable server-side scripts."
130,,CVE-2023-4321,CWE-79,2023-08-14T11:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-434,O,"Blacklist-based extension/MIME filtering is incomplete (missing php3/4/5/7, pht, phtml variants, shtml, config files), allowing bypass and malicious file upload/execution."
131,,CVE-2023-4321,CWE-79,2023-08-14T11:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Blacklist-based extension/MIME filtering is incomplete (e.g., missing .pht, .php5, .shtml, case variations) allowing bypass and malicious file upload."
132,,CVE-2023-4395,CWE-79,2023-08-17T04:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-434,O,"Blacklist-based extension/MIME validation can be bypassed with alternate extensions or double extensions, allowing malicious file uploads."
133,,CVE-2023-4395,CWE-79,2023-08-17T04:15Z,PHP,safe,vuln,CWE-79,X,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-434,X,File extension-based blacklist validation is insufficient and incomplete code snippet suggests weak MIME/extension checks that can be bypassed to upload malicious files.
134,,CVE-2023-4422,CWE-79,2023-08-18T19:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-434,O,"Blacklist-based extension filtering is incomplete (misses php3/php4/php5/php7/pht/shtml etc.) and easily bypassed, allowing dangerous file uploads."
135,,CVE-2023-4422,CWE-79,2023-08-18T19:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Blacklist-based filtering of extensions/MIME types is incomplete (e.g., .pht, .phtml3, .shtml, case variants, double extensions) allowing bypass and malicious file upload."
136,,CVE-2023-4432,CWE-79,2023-08-19T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled variables like apiKey, openApiUrl, colors are output into HTML attributes without escaping, allowing attribute-breakout XSS."
137,,CVE-2023-4432,CWE-79,2023-08-19T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Code already applies escape() to all dynamic output values, indicating a fix for previously unescaped attributes vulnerable to XSS."
138,,CVE-2023-4451,CWE-79,2023-08-20T15:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Input is sanitized via an allowlist regex restricting to safe lowercase alphanumeric, hyphen, and underscore characters, mitigating injection risks."
139,,CVE-2023-49316,CWE-834,2023-11-27T18:15Z,PHP,safe,safe,,O,NONE,safe,,O,Code enforces a bounds check with proper exception handling and includes a corresponding test verifying rejection of oversized binary field degrees.
140,,CVE-2024-21646,CWE-190,2024-01-09T01:15Z,C,vuln,vuln,CWE-125,O,"The product reads data past the end, or before the beginning, of the intended buffer.",vuln,CWE-190,O,"If length is attacker-controlled and near max value, length+1 can overflow causing undersized malloc and subsequent buffer overflow; also no NULL check on malloc return."
141,,CVE-2024-21646,CWE-190,2024-01-09T01:15Z,C,safe,safe,,O,NONE,vuln,CWE-190,X,"Adding 1 to length can overflow only when length is SIZE_MAX, giving weak protection; otherwise unchecked malloc result could be NULL causing later null-pointer dereference."
142,,CVE-2024-21668,CWE-532,2024-01-09T19:15Z,C++,vuln,vuln,CWE-532,O,The product logs sensitive information to a log file that can be read by unauthorized actors.,vuln,CWE-532,O,"Logging the encryption key in plaintext exposes sensitive credentials to log files, which could be accessed by unauthorized parties."
143,,CVE-2024-21668,CWE-532,2024-01-09T19:15Z,C++,safe,vuln,CWE-200,X,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.,vuln,CWE-134,X,"If path or instanceId originate from untrusted input and the logging function treats them as part of a format string, it could lead to format string vulnerabilities."
144,,CVE-2023-37471,CWE-287,2023-07-20T17:15Z,Java,vuln,safe,,X,NONE,vuln,CWE-347,O,"Signature verification is only performed when isSigned() is true, allowing unsigned SAML responses to bypass validation entirely."
145,,CVE-2023-37471,CWE-287,2023-07-20T17:15Z,Java,safe,safe,,O,NONE,vuln,CWE-347,X,"Signature verification result may not validate binding to expected certificate/subject, allowing signature wrapping or acceptance of untrusted signer."
146,,CVE-2023-50251,CWE-674,2023-12-12T21:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-670,X,"Flawed instance-counting logic creates unreachable/contradictory branches, risking improper recursion guard and unpredictable behavior."
147,,CVE-2023-50252,CWE-15,2023-12-12T21:15Z,PHP,vuln,safe,,X,NONE,safe,,X,This is a static array declaration with no user input or security-relevant operations.
148,,CVE-2023-50252,CWE-15,2023-12-12T21:15Z,PHP,safe,safe,,O,NONE,safe,,O,This is a simple array declaration with no user input handling or security-relevant logic present.
149,,CVE-2016-15039,CWE-444,2024-07-11T03:15Z,JavaScript,vuln,vuln,CWE-444,O,The manipulation leads to inconsistent interpretation of HTTP requests.,vuln,CWE-16,O,Manually setting Content-length/Connection headers without validating 'parameters' length can cause request smuggling or malformed requests if length is miscalculated.
150,,CVE-2023-48711,CWE-918,2023-11-24T17:15Z,TypeScript,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-94,O,"User-controlled text/options are directly interpolated into a request payload without sanitization, risking injection."
151,,CVE-2023-48711,CWE-918,2023-11-24T17:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-91,X,"text, from, to, and rpcids are directly interpolated into a JSON-like string without proper escaping (only manual backslash-quote), allowing injection/malformed payloads if input contains special char"
152,,CVE-2023-50254,CWE-22,2023-12-22T17:15Z,C++,safe,safe,,O,NONE,vuln,CWE-377,X,"Temp file created in a predictable app-controlled subdirectory without ensuring secure permissions, risking race conditions or unauthorized access."
153,,CVE-2023-41050,CWE-200,2023-09-06T18:15Z,Python,safe,safe,,O,NONE,vuln,CWE-200,X,"str.format_map allowed access to restricted/private attributes bypassing AccessControl security checks, leaking sensitive data."
154,,CVE-2018-25091,CWE-601,2023-10-15T19:15Z,Python,vuln,vuln,CWE-200,O,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.,vuln,CWE-522,O,"Sensitive headers like Authorization/X-API-Secret are only conditionally stripped on redirect, risking credential leakage to third-party hosts if misconfigured."
